objectID;title;field_categorie_de_societe;field_lien;field_le_slogan;twitter;facebook
4849;JeSuisRiskManager;Startups;http://www.jesuisriskmanager.com;eSuisRiskManager reproduit aussi bien la mission d'un risk manager que d'une société de conseil en risk management.;;
4589;Nelio;Startups;http://www.nelio.io;Retrouvez les meilleurs bouchers, primeurs, boulangers , pour vous les livrer où vous voulez, quand vous voulez. Au même prix qu'en magasin, et livré en un seul panier.;;
69;Ocibokelles;;http://www.ocibokelles.fr/;Un service de bouquets à croquer;;https://www.facebook.com/ocibokelles
1305;One4You;Startups;http://one4you.com/;Le  premier site bons plans shopping des salariés!;;
624;C-Radar;;http://www.c-radar.com/;Offre de vente prédictive B2B, C-Radar est l'outil qui connaît déjà vos prochains clients;https://twitter.com/C__Radar;https://www.facebook.com/pages/C-Radar/724008447669504
409;C..TEXDEV;Startups;http://ctexdev.net/meaProblema/;Des applications sur tablette au service des troubles du langage !;;
6150;Cab Média;Startups;http://www.cabmedia.fr;Le premier média embarqué à bord des véhicules de transport. ;;
1568;Cabinity;Startups;https://cabinity.com/;Site d'informations et de réservation de l'hébergement insolite;;https://www.facebook.com/cabinity
3704;Cadette;Startups;http://www.cadette.fr/;Propose aux femmes des collections de vêtements haut de gamme composées de pièces d'occasion.;;
3557;Calendovia;Startups;https://www.calendovia.com;Prise de rendez-vous médicaux en ligne;;
1557;CALSO;Startups;http://www.calso.co;CALSO est une entreprise sociale basée en Californie. CALSO permet aux personnes éloignées de l'emploi de commencer de nouvelles carrières dans des industries d'avenir.  ;https://twitter.com/nicolashazard?lang=fr;
1449;CanalMatch;Startups;http://canalmatch.com;Votre club de sports de raquettes.;https://twitter.com/canalmatch;https://www.facebook.com/v2.0/dialog/oauth?client_id=1598996023661198&redirect_uri=https%3A%2F%2Fcanalmatch.com%2Fauth&state=0734476934e8ee60f1e6ad3479282e93&sdk=php-sdk-4.0.11&scope=public_profile%2Cemail%2Cuser_birthday%2Cpublish_actions%2Cuser_friends
6440;Canard Influencers;Startups;http://www.canardinfluencers.com;Nous transformons les micro-influencers en superstars!  ;;
2080;Canberra Immo;Startups;https://www.canberra-immo.fr;Plateforme de crowdfunding dédiée au secteur immobilier;https://twitter.com/CanberraImmo;https://www.facebook.com/canberraimmo
1329;CANIBAL;Startups;http://www.canibal.fr;Inciter au recyclage par le jeu avec une borne digitale, interactive et connectée qui collecte les canettes, bouteilles et gobelets;;
3882;Cap Collectif;Startups;http://www.cap-collectif.com;Startup civique experte en intel­li­gence collec­tive et développement de plateformes participatives en SaaS;https://twitter.com/CapCollectif;https://www.facebook.com/coucou.capco
387;Capitaine Train;;https://www.capitainetrain.com/;Simplement le meilleur service de réservation et achat de billets de train.;https://twitter.com/thetrainline;https://www.facebook.com/trainline.eu
5457;CapLogiciel;SME;https://www.caplogiciel.com/;CapLogiciel est la plateforme qui relie le monde du logiciel à celui des entreprises. Elle facilite les synergies et les affaires dans tout le territoire Francophone. ;https://twitter.com/CapLogiciel;
4946;CAPSIEL;Startups;https://www.capsiel.fr;Classement automatique (courrier email fax voix) de la relation client par intelligence artificielle;https://twitter.com/capsiel;
526;Captain Contrat;;http://captaincontrat.com/;Service qui permet aux entrepreneurs de créer et développer leur société grâce à un accompagnement juridique et administratif très abordable.;https://twitter.com/captaincontrat;https://www.facebook.com/Captaincontrat
974;Captain Crowd;Startups;http://captaincrowd.co;Nouvelle plateforme de précommande.;;
3739;Captain Repair;Startups;https://www.captain-repair.com/;Réseau de réparateurs smartphones et tablettes itinérants ou en boutique sur toute la France et pays limitrophes !;https://twitter.com/captainrepair;https://www.facebook.com/captainepair/
1394;Captain Verify;Startups;https://captainverify.com/;Avec CaptainVerify, vérifier & nettoyer vos mailing listes rapidement.;https://twitter.com/captainverify;https://www.facebook.com/captainverify/
1667;CaptainLeads;Startups;http://www.captainleads.com/;CaptainLeads est une communauté d'entreprises qui s'échangent leurs besoins d'achats entre elles. Plus vous en donnez, plus vous en recevez.  C'est gratuit, facile à utiliser et efficace;;
3527;Carbip;Startups;http://www.carbip.com;L'application pour mieux utiliser votre voiture au quotidien en la partageant et en optimisant vos frais.;https://twitter.com/carbip;https://www.facebook.com/carbip
4843;Carereacting;Startups;http://careacting.com/;Careacting est une association dont l'objectif est d'améliorer les conditions de vie quotidienne des aidants naturels grâce au numérique.;;
1099;Cariboo.co;Startups;http://www.cariboo.co/fr;Nous mettons en relation les visiteurs d'une ville avec ses habitants, pour des visites touristiques extraordinaires!;;
2089;CARIZY;Startups;http://www.carizy.com;Le tiers de confiance dans l'achat/vente de véhicule d'occasion entre particuliers;https://twitter.com/CARIZY_COM;https://www.facebook.com/CarizyCom
6638;CARLILI;Startups;https://carlili.fr/;Location de véhicule, livré.;https://twitter.com/carlili_fr;https://www.facebook.com/CarliliFrance
2135;Carlipa;SME;http://www.carlipa.com/en/;We provide turnkey digital solutions in POS to solve clients issues such as: Drive to Store, Story telling, Stop Traffic, Brand Awareness, Omni Channel or even Sales Process Optimization;https://twitter.com/CarlipaDigital;https://www.facebook.com/Carlipa
657;Carnet de Mode;;http://fr.carnetdemode.com/;1ere marketplace internationale pour les créateurs émergents de mode;https://twitter.com/carnetdemode;https://www.facebook.com/carnetdemode
2652;Carte Escape Game;Startups;http://carte-escapegame.fr/;Trouvez et comparez les Escape Games proche de chez vous;;
543;Casalink;Startups;http://www.casalink.fr;Achetez et vendez votre bien immobilier entre particuliers grâce au matching;https://twitter.com/Casalink_FR;http://www.facebook.com/casalink.france
2253;Cashinfo;Startups;http://www.cashinfo.com;Plateforme pour récupérer sa valeur digitale;;
5014;Cashpad;Startups;http://www.cashpad.fr;Prenez le contrôle de votre activité.  Cashpad est une solution avancée d’encaissement et de gestion d’activité développée pour les restaurants, bars, fast-good, food-truck, boulangerie, hôtels-restaurants avec une vision digitale.;https://twitter.com/Cashpad;https://www.facebook.com/Cashpad/
479;CashWay;;http://www.cashway.fr;Payer en espèces sur Internet [Nantes];https://twitter.com/cashwayofficiel;https://www.facebook.com/cashway.fr/
1442;CasinosAvenue;Startups;http://www.casinosavenue.com;CasinosAvenue;https://twitter.com/casinosavenue;https://www.facebook.com/CasinosAvenue
1167;Castalie;Startups;http://www.castalie.com;Castalie est une jeune société française qui offre une alternative durable aux eaux minérales, pour le marché des cafés-hôtels-restaurants et des entreprises;;
891;Catch My Song;Startups;http://www.catchmysong.com;Ecoute la musique de ceux qui t'entourent ! ;;
252;Cavacave;;https://www.cavacave.com/fr;Vigne et vins entre particuliers d’exception;;
265;Cavavincado;;http://www.cavavincado.com/;Spécialiste cadeau vin, coffret cadeau ;https://twitter.com/cavavinfrance;
5;CBien;;https://www.cbien.com/;Sécurisez et gérez vos biens simplement;https://twitter.com/cbiencom;https://www.facebook.com/cbiencom/
1932;Cedexis;SME;http://www.cedexis.com/;Cedexis offers strategies and solutions for multi-platform content & application delivery to companies focused on maximizing performance in the Cloud.;;
5961;Cencial Group;;https://www.cencial.fr;Annonces 3 en 1 - Vendre - Donner - Faire réparer;;
4962;Certideal;Startups;http://www.certideal.com;La plateforme d’achat et de vente en ligne de produits d’occasion High-tech certifiés;https://twitter.com/certidealfr;https://www.facebook.com/app_scoped_user_id/1623764017638465/
3146;Challengr;;http://challengr.fr;Compétition Sportive par vidéo.;;https://www.facebook.com/groups/challengr
3340;CHALLENGR ®;Startups;http://crosschallengr.com;Compétition de CrossFit en ligne.;;https://www.facebook.com/groups/challengr
4862;Chargemap;Startups;https://fr.chargemap.com/;Géolocalisation des points de recharge pour véhicules électriques;;
5805;Charging Phone;Startups;http://www.charging-phone.com;Produit SmartHome;;
244;Check my Website;;https://checkmy.ws/fr/;Check my Website est un service pour la supervision et la surveillance à distance de la disponibilité, de la performance et du bon fonctionnement des sites et applications web.;https://twitter.com/checkmyws;
5365;Cheerz Live;Startups;http://cheerz.com;Impression de photos en instantanée via des bornes photos connectées pour tous les évènements d'entreprise. ;https://twitter.com/cheerzto;http://www.facebook.com/cheerz.fr
2122;Chèque Santé;Startups;https://chequesante.com;1er titre prépayé de prestations de santé, prévention santé;http://twitter.com/chequesante;
6530;CHESK;Startups;http://www.chesk.co;Production industrialisée de contenus marketing digital;;
4969;chevaletmoi.com;Startups;https://chevaletmoi.com;Vide sellerie sécurisé pour les cavaliers;;http://www.facebook.com/cheval.moi
1096;Chlorophyll Vision;Startups;http://chlorophyll.chloro.fr/fr/;La création d'applications mobiles natives accessibles à des profils non développeurs #fun #gamification #RMAD #iOS #android #windoswphone;;
4108;Chlorophylle;Startups;http://www.gabrielacoca.fr;360 VR - high quality immersive solutions;https://twitter.com/gabriel_acoca;https://www.facebook.com/GabrielAcocaPhotographe/?ref=hl
1571;Choose;Startups;http://appchoose.io/;Choose, la plateforme participative qui te permet de découvrir de belles choses en donnant ton avis.;;https://www.facebook.com/appchoose
1951;Cidoo & CidooLab;Startups;http://cidoolab.com;Dispositifs numériques en innovation ouverte et intelligence collective;https://twitter.com/CidooLab;"https://www.facebook.com/profile.php?id=100010492298716&#038;fref=ts"
5950;Citron ;Startups;http://www.citron.paris/;Intelligence conversationnelle (ChatBot) Messenger de recommandation de lieux (où sortir à Paris dans un premier temps).;https://twitter.com/meetcitron;https://www.facebook.com/meetcitron/
5119;Citruce (Rendement Locatif);Startups;https://www.rendementlocatif.com;Rendement Locatif propose à tous les investisseurs immobiliers des outils puissants de calcul de la rentabilité de leur projet.;https://twitter.com/rendementlocati;https://www.facebook.com/rendementlocatif
778;City-Drop;;http://www.city-drop.com;Déménagez en toute simplicité avec City-Drop ! ;;
833;Citygoo;Startups;http://www.citygoo.fr;Première plateforme de covoiturage urbain en temps réel qui récompense vos actions de partage;"http://twitter.com/share?url=http://www.citygoo.fr/&amp;text=Frontpage+Citygoo+";http://www.facebook.com/citygoo.fr
1493;CityMeo;Startups;https://citymeo.fr;Transformez vos écrans en outils de communication redoutables;;http://www.facebook.com/CityMeo
1643;Cityscoot;Startups;http://www.cityscoot.eu;Le scooter électrique en libre accès;https://twitter.com/CityScootPARIS;https://www.facebook.com/cityscootparis
97;Cityzen Sciences;;http://www.cityzensciences.fr;Un t-shirt connecté;https://twitter.com/CityzenSciences;https://www.facebook.com/pages/Cityzen-Sciences/256303587756904
353;ClacDesDoigts;;https://www.clacdesdoigts.com/;Demandez un service par SMS, Clac Des Doigts vous le rendra! ;;
3770;Claim-Ship;Startups;http://www.claim-ship.com;Aide au recouvrement des indemnités maritimes;https://twitter.com/ClaimShip;https://www.facebook.com/claimship/
4441;Cleanfox;Startups;https://www.cleanfox.io/fr;Cleanfox est la plateforme web gratuite (​www.cleanfox.io)​ qui permet à tous de supprimer et de se désabonner de newsletters en un clic, et ce tout en réduisant son empreinte carbone. ;https://twitter.com/CleanfoxApp;
1035;Clever Cloud;Startups;http://www.clever-cloud.com/;La façon la plus facile et rapide d'héberger une application, un e-commerce, un site ou une BDD. Git push et ça fonctionne (auto répération, auto monitoring, auto scallabilité...) Hébergé en france et canada;https://twitter.com/clever_cloud;
2475;CliCliC;Startups;http://cliclic.tv;Donnez la parole aux spectateurs grâce aux réseaux sociaux;http://twitter.com/cliclic;https://www.facebook.com/LCI/videos/1380977871991381/
202;ClicRDV;;http://www.clicrdv.com/fr/;L'agenda en ligne simple, rapide et personnalisé pour gérer vos rendez-vous.;https://twitter.com/share;https://www.facebook.com/ClicRDV
6084;CLIK CLIK CAR;Startups;http://www.clikclikcar.com;Service de réparation et entretien de véhicule qui agit directement sur le lieu de stationnement;;https://www.facebook.com/Clikclikcar-197097537393288/
5386;clim8;Startups;http://www.myclim8.com;Technologie de vêtements chauffants qui surveille et analyse la température du porteur, son activité et les conditions climatiques.;https://twitter.com/myclim8;https://www.facebook.com/clim8/
5482;Cliponlike Productions;Startups;http://cliponlike.com;Première machine de production de vidéo clips instantanée connectée.;;
4031;ClockTweets;Startups;https://clocktweets.com/fr/;Programmez vos Tweets avec amour et analysez votre impact auprès de votre communauté;http://twitter.com/clocktweets;
